Timestamp,Avg_CPU_95,Avg_Proc_Count,Avg_Disk_Avg,Num_Servers,Total_Processes,Hour,Date,Day_of_Week
2023-09-18 10:00:00,1.2117103174603174,75.30289682539683,21.650246031746033,82.28571428571429,6221.707142857143,9,18,mon
2023-09-18 10:30:00,1.7625333333333333,77.36611111111111,21.578577777777777,90.0,6962.95,10,18,mon
2023-09-18 11:00:00,2.0937057387057387,83.42014652014653,21.52021733821734,105.42857142857143,8867.550000000001,10,18,mon
2023-09-18 11:30:00,0.653423949579832,85.31998949579831,21.421269327731093,119.8,10221.24,11,18,mon
2023-09-18 12:00:00,1.0474880952380954,85.42791666666666,21.36060714285714,120.0,10251.35,11,18,mon
2023-09-18 12:30:00,0.6219833333333333,85.47725,21.347833333333334,120.0,10257.27,12,18,mon
2023-09-18 13:00:00,0.6836699843871975,87.60888953942232,21.651053669008583,121.14285714285714,10615.421428571428,12,18,mon
2023-09-18 13:30:00,0.5776885245901638,89.46590163934427,21.869098360655734,122.0,10914.84,13,18,mon
2023-09-18 14:00:00,1.218934426229508,88.92640515222482,21.871182669789228,122.0,10849.021428571428,13,18,mon
2023-09-18 14:30:00,1.247032786885246,90.79180327868853,21.82711475409836,122.0,11076.6,14,18,mon
2023-09-18 15:00:00,1.3903966055476478,89.73760057294065,21.680726204687666,122.28571428571429,10972.871428571427,14,18,mon
2023-09-18 15:30:00,1.574244390141852,87.49575474082296,21.380676021176072,125.6,10986.29,15,18,mon
2023-09-18 16:00:00,1.44328708108425,84.52640435534693,21.060983526010965,130.42857142857142,11023.0,15,18,mon
2023-09-18 16:30:00,1.831469494047619,86.44298859126984,21.151252480158732,127.2,10994.619999999999,16,18,mon
2023-09-18 17:00:00,1.6150914115646258,85.60334378543085,21.11562003968254,127.42857142857143,10907.67142857143,16,18,mon
2023-09-18 17:30:00,1.4942857142857142,86.58619047619048,21.191174603174602,126.0,10909.86,17,18,mon
2023-09-18 18:00:00,1.4861873364730507,85.62657022593113,21.08016489942806,127.57142857142857,10918.65,17,18,mon
2023-09-18 18:30:00,1.4310076335877864,83.38541984732824,20.856076335877862,131.0,10923.49,18,18,mon
2023-09-18 19:00:00,1.300187504396114,82.30944124027295,20.79173473878666,132.14285714285714,10875.557142857142,18,18,mon
2023-09-18 19:30:00,1.116358208955224,81.22970149253732,20.678656716417912,134.0,10884.78,19,18,mon
2023-09-18 20:00:00,0.9712521264069911,84.22823605744996,20.847042481826456,129.28571428571428,10879.492857142857,19,18,mon
2023-09-18 20:30:00,1.4281269841269841,86.01476190476191,20.93311111111111,126.0,10837.86,20,18,mon
2023-09-18 21:00:00,1.3571428571428572,86.32290249433107,20.927063492063493,126.0,10876.685714285715,20,18,mon
2023-09-18 21:30:00,1.2638571428571428,85.84896825396825,20.931031746031742,126.0,10816.970000000001,21,18,mon
2023-09-18 22:00:00,1.4530117006802719,86.3343029478458,20.935805714285713,125.42857142857143,10828.507142857143,21,18,mon
2023-09-18 22:30:00,1.387616,86.79,20.942800000000002,125.0,10848.750000000002,22,18,mon
2023-09-18 23:00:00,0.8740412760055479,79.24683717059641,21.1286746185853,112.42857142857143,8977.471428571429,22,18,mon
2023-09-18 23:30:00,0.7730485436893204,74.02563106796116,21.274621359223303,103.0,7624.639999999999,23,18,mon
2023-09-19 00:00:00,0.7251018256810478,79.19742432819203,21.609083380829833,96.85714285714286,7648.435714285713,23,18,mon
2023-09-19 00:30:00,0.6398913043478262,82.70967391304347,21.87604347826087,92.0,7609.289999999999,0,19,tues
2023-09-19 01:00:00,0.7575621118012422,82.70007763975154,21.883695652173913,92.0,7608.407142857142,0,19,tues
2023-09-19 01:30:00,0.7450652173913043,82.46326086956522,21.88826086956522,92.0,7586.62,1,19,tues
2023-09-19 02:00:00,0.6778454968944099,80.64114906832299,22.058836956521738,85.14285714285714,6875.407142857142,1,19,tues
2023-09-19 02:30:00,0.708,78.96912499999999,22.1841,80.0,6317.530000000001,2,19,tues
2023-09-19 03:00:00,0.9399368131868132,75.51075549450549,21.71082326007326,78.85714285714286,5957.478571428571,2,19,tues
2023-09-19 03:30:00,0.9662820512820514,72.79217948717948,21.357179487179486,78.0,5677.79,3,19,tues
2023-09-19 04:00:00,0.9650639735851003,75.73193004178918,21.564885466646036,74.0,5594.928571428572,3,19,tues
2023-09-19 04:30:00,0.7925352112676055,77.66859154929577,21.72323943661972,71.0,5514.469999999999,4,19,tues
2023-09-19 05:00:00,1.2601296349525726,78.70665277378556,21.850100028743896,70.42857142857143,5542.9,4,19,tues
2023-09-19 05:30:00,0.7165714285714285,79.16071428571428,21.937400000000004,70.0,5541.25,5,19,tues
2023-09-19 06:00:00,0.7453877551020408,78.66224489795918,21.935897959183674,70.0,5506.357142857143,5,19,tues
2023-09-19 06:30:00,0.8879142857142858,78.64857142857143,21.940742857142858,70.0,5505.4,6,19,tues
2023-09-19 07:00:00,0.9283265306122449,78.7345918367347,21.938755102040822,70.0,5511.421428571428,6,19,tues
2023-09-19 07:30:00,0.7532000000000001,78.70742857142857,21.941885714285718,70.0,5509.5199999999995,7,19,tues
2023-09-19 08:00:00,1.250061224489796,78.82336734693877,21.963183673469388,70.0,5517.635714285714,7,19,tues
2023-09-19 08:30:00,1.6516571428571427,78.94685714285714,21.98294285714286,70.0,5526.280000000001,8,19,tues
2023-09-19 09:00:00,1.1288743891922965,78.1396981891348,21.89879103190572,70.57142857142857,5514.378571428571,8,19,tues
2023-09-19 09:30:00,1.3492394366197182,77.88535211267606,21.830112676056338,71.0,5529.86,9,19,tues
2023-09-19 10:00:00,1.4831936446263787,79.77460163278522,21.675702028261526,80.14285714285714,6412.4,9,19,tues
2023-09-19 10:30:00,1.0705569150908416,77.88196514645901,21.3953147942158,90.6,7048.879999999999,10,19,tues
2023-09-19 11:00:00,2.25769754484626,81.93190398083782,20.98458291025541,107.28571428571429,8852.67857142857,10,19,tues
2023-09-19 11:30:00,0.809186440677966,85.06711864406779,20.774169491525424,118.0,10037.92,11,19,tues
2023-09-19 12:00:00,1.5038135593220339,85.8246368038741,20.752917675544797,118.0,10127.307142857144,11,19,tues
2023-09-19 12:30:00,2.06157627118644,86.17516949152544,20.76174576271186,118.0,10168.67,12,19,tues
2023-09-19 13:00:00,1.6403571428571426,88.31970843422116,21.09162308313156,119.14285714285714,10524.835714285713,12,19,tues
2023-09-19 13:30:00,2.0698833333333333,90.37875,21.337866666666667,120.0,10845.45,13,19,tues
2023-09-19 14:00:00,2.460892857142857,90.52244047619047,21.35307142857143,120.0,10862.692857142858,13,19,tues
2023-09-19 14:30:00,2.6619333333333333,91.28341666666668,21.365566666666666,120.0,10954.010000000002,14,19,tues
2023-09-19 15:00:00,2.5410625737898465,90.09657615112162,21.277685950413222,121.0,10901.685714285715,14,19,tues
2023-09-19 15:30:00,1.9312066115702478,90.4995867768595,21.255636363636366,121.0,10950.45,15,19,tues
2023-09-19 16:00:00,1.9939090909090909,90.94014266036993,21.242718614718616,120.57142857142857,10964.585714285715,15,19,tues
2023-09-19 16:30:00,1.9357,91.1365,21.2702,120.0,10936.38,16,19,tues
2023-09-19 17:00:00,2.0893690476190474,91.29089285714285,21.283202380952382,120.0,10954.907142857144,16,19,tues
2023-09-19 17:30:00,1.8123333333333331,91.34466666666667,21.284633333333332,120.0,10961.36,17,19,tues
2023-09-19 18:00:00,2.520436835891381,90.36027154663518,21.23193624557261,121.0,10933.592857142856,17,19,tues
2023-09-19 18:30:00,2.6335537190082645,90.50057851239669,21.25502479338843,121.0,10950.57,18,19,tues
2023-09-19 19:00:00,2.8489374262101532,90.36328217237308,21.249173553719007,121.0,10933.957142857145,18,19,tues
2023-09-19 19:30:00,3.2229421487603305,90.53247933884298,21.238727272727274,121.0,10954.43,19,19,tues
2023-09-19 20:00:00,2.8158985002461554,92.33008472166007,21.40205528552645,118.85714285714286,10972.685714285715,19,19,tues
2023-09-19 20:30:00,2.0759169926119077,92.87653339127917,21.536059104737067,117.4,10903.56,20,19,tues
2023-09-19 21:00:00,1.7401824728152886,92.29478339358343,21.523770386033593,118.0,10890.485714285716,20,19,tues
2023-09-19 21:30:00,1.5857814929277496,90.70368774451929,21.380656278213767,120.0,10884.289999999999,21,19,tues
2023-09-19 22:00:00,1.796791617473436,90.0870287288469,21.302020070838257,120.57142857142857,10861.699999999999,21,19,tues
2023-09-19 22:30:00,1.758793388429752,89.80231404958678,21.25238016528926,121.0,10866.08,22,19,tues
2023-09-19 23:00:00,1.674629323062176,83.60376761896968,21.45438610237647,109.14285714285714,9182.014285714286,22,19,tues
2023-09-19 23:30:00,0.8465400000000001,78.318,21.534820000000003,100.0,7831.8,23,19,tues
2023-09-20 00:00:00,0.9582237604993954,81.56554596855901,21.680883632382262,96.14285714285714,7832.714285714284,23,19,tues
2023-09-20 00:30:00,0.870967741935484,83.83182795698924,21.80956989247312,93.0,7796.360000000001,0,20,wed
2023-09-20 01:00:00,0.8928571428571427,83.82895545314899,21.80823348694317,93.0,7796.092857142857,0,20,wed
2023-09-20 01:30:00,0.9908602150537634,84.03204301075269,21.79694623655914,93.0,7814.979999999999,1,20,wed
2023-09-20 02:00:00,1.0025761492637968,81.82437151099622,22.011210520400134,86.71428571428571,7107.3785714285705,1,20,wed
2023-09-20 02:30:00,1.0216097560975608,79.51841463414634,22.175048780487803,82.0,6520.51,2,20,wed
2023-09-20 03:00:00,1.0182343205574913,76.13248911149824,21.71486324041812,80.85714285714286,6158.871428571429,2,20,wed
2023-09-20 03:30:00,1.080925,73.04650000000001,21.363374999999998,80.0,5843.719999999999,3,20,wed
2023-09-20 04:00:00,1.1787189334637966,75.64766389432485,21.557675636007826,76.0,5740.785714285715,3,20,wed
2023-09-20 04:30:00,1.0001369863013698,77.80767123287671,21.7027397260274,73.0,5679.96,4,20,wed
2023-09-20 05:00:00,1.1261517047490421,77.58600093712963,21.846345194454404,71.85714285714286,5574.928571428572,4,20,wed
2023-09-20 05:30:00,1.0010704225352112,78.04704225352113,21.95140845070423,71.0,5541.339999999999,5,20,wed
2023-09-20 06:00:00,1.1301810865191146,78.06076458752514,21.948772635814894,71.0,5542.314285714286,5,20,wed
2023-09-20 06:30:00,1.0343661971830986,77.89704225352112,21.94943661971832,71.0,5530.69,6,20,wed
2023-09-20 07:00:00,0.7331589537223341,77.94547283702214,21.950945674044274,71.0,5534.1285714285705,6,20,wed
2023-09-20 07:30:00,0.9255211267605633,77.98535211267605,21.94005633802817,71.0,5536.959999999999,7,20,wed
2023-09-20 08:00:00,1.0637826961770622,77.51841046277666,21.944366197183097,71.0,5503.807142857143,7,20,wed
2023-09-20 08:30:00,1.4416619718309858,77.40225352112677,21.963549295774648,71.0,5495.5599999999995,8,20,wed
2023-09-20 09:00:00,1.1746694053208135,76.66584926224012,21.871359546165884,71.57142857142857,5486.885714285714,8,20,wed
2023-09-20 09:30:00,0.9974771689497717,75.66680555555556,21.731227549467274,72.6,5493.21,9,20,wed
2023-09-20 10:00:00,1.2579509224037468,77.84427098221157,21.456973768112757,82.14285714285714,6413.428571428572,9,20,wed
2023-09-20 10:30:00,0.9062474275576582,76.2063926670609,21.143832052040217,92.6,7050.19,10,20,wed
2023-09-20 11:00:00,2.841301378446115,80.74127819548872,21.007978070175437,109.28571428571429,8887.492857142857,10,20,wed
2023-09-20 11:30:00,0.8723166666666666,84.72825,20.905366666666662,120.0,10167.39,11,20,wed
2023-09-20 12:00:00,0.9703690476190475,92.97494047619047,20.87858333333333,120.0,11156.992857142857,11,20,wed
2023-09-20 12:30:00,0.7586597620930313,97.80199678059418,20.985527130431368,117.8,11520.150000000001,12,20,wed
2023-09-20 13:00:00,1.0660638174295733,104.84972772164056,21.59819279082029,115.0,12061.928571428574,12,20,wed
2023-09-20 13:30:00,0.9093297678724653,108.22393277785307,21.489074359842842,121.0,13095.640000000003,13,20,wed
2023-09-20 14:00:00,0.7847892271662763,108.36814988290398,21.396932084309135,122.0,13220.914285714287,13,20,wed
2023-09-20 14:30:00,1.2440457150473143,108.8882693589231,21.375674263627882,122.4,13327.820000000002,14,20,wed
2023-09-20 15:00:00,1.4021486643437862,109.61724738675959,21.335969802555166,123.0,13482.921428571428,14,20,wed
2023-09-20 15:30:00,1.509177914285096,113.02897879163693,21.46227258947474,119.6,13513.730000000001,15,20,wed
2023-09-20 16:00:00,1.8251904336033764,113.0062608894273,21.572515441244256,117.71428571428571,13300.578571428574,15,20,wed
2023-09-20 16:30:00,1.2976184798807748,109.7203651266766,21.37190583931717,121.6,13341.890000000003,16,20,wed
2023-09-20 17:00:00,1.1518772136953952,109.43701298701299,21.371097992916173,121.0,13241.878571428573,16,20,wed
2023-09-20 17:30:00,1.7159669421487602,109.1293388429752,21.290479338842978,121.0,13204.65,17,20,wed
2023-09-20 18:00:00,2.789634002361275,110.18063754427392,21.31223140495868,121.0,13331.857142857145,17,20,wed
2023-09-20 18:30:00,1.9381049993225847,110.05318588267173,21.299711556699638,121.4,13360.45,18,20,wed
2023-09-20 19:00:00,1.7007910271546633,109.96570247933884,21.32192443919717,121.0,13305.850000000002,18,20,wed
2023-09-20 19:30:00,1.6267157566725376,109.61881926568216,21.278057986722665,121.8,13351.640000000003,19,20,wed
2023-09-20 20:00:00,1.6693208430913347,109.20503512880563,21.26889929742389,122.0,13323.014285714287,19,20,wed
2023-09-20 20:30:00,1.5712622950819672,109.19000000000001,21.273131147540987,122.0,13321.179999999998,20,20,wed
2023-09-20 21:00:00,1.6782318501170956,109.09361826697894,21.283817330210777,122.0,13309.421428571428,20,20,wed
2023-09-20 21:30:00,1.5871147540983606,109.14073770491805,21.289426229508198,122.0,13315.170000000002,21,20,wed
2023-09-20 22:00:00,2.077425242417791,109.8425852091277,21.304679098844527,121.42857142857143,13337.664285714289,21,20,wed
2023-09-20 22:30:00,1.2189012328952717,109.56934223005013,21.231373526622413,121.6,13323.459999999997,22,20,wed
2023-09-20 23:00:00,1.1940292077239185,106.67252662277409,21.300023861075516,112.85714285714286,12056.785714285716,22,20,wed
2023-09-20 23:30:00,0.9374716981132074,103.81160377358492,21.3722641509434,106.0,11004.030000000002,23,20,wed
2023-09-21 00:00:00,0.9176186551586821,107.06251137480959,21.813674007245343,103.28571428571429,11051.164285714285,23,20,wed
2023-09-21 00:30:00,0.9323168316831684,109.71356435643565,22.163267326732672,101.0,11081.070000000002,0,21,thurs
2023-09-21 01:00:00,0.9476011592755915,109.78369526028234,22.077049671353695,101.57142857142857,11151.007142857143,0,21,thurs
2023-09-21 01:30:00,0.862313725490196,109.99813725490199,21.992529411764714,102.0,11219.810000000001,1,21,thurs
2023-09-21 02:00:00,1.3331560771515778,114.4362827211961,21.829477748207445,102.71428571428571,11753.707142857145,1,21,thurs
2023-09-21 02:30:00,1.4613465346534653,120.06425742574258,21.82467326732673,101.0,12126.490000000002,2,21,thurs
2023-09-21 03:00:00,1.7623928607882877,115.60265314454864,20.965189781128334,98.71428571428571,11419.078571428574,2,21,thurs
2023-09-21 03:30:00,1.2049072164948451,111.60164948453607,20.30443298969072,97.0,10825.36,3,21,thurs
2023-09-21 04:00:00,1.3633405334642448,115.24227131402391,20.42165783014237,93.0,10705.721428571429,3,21,thurs
2023-09-21 04:30:00,1.1416888888888888,117.83944444444447,20.50655555555556,90.0,10605.550000000003,4,21,thurs
2023-09-21 05:00:00,1.1515546638130907,118.48200463706083,20.582472445157837,89.42857142857143,10595.307142857144,4,21,thurs
2023-09-21 05:30:00,1.1426741573033707,118.85786516853932,20.63678651685393,89.0,10578.35,5,21,thurs
2023-09-21 06:00:00,1.0197752808988763,119.29630818619583,20.637528089887642,89.0,10617.371428571429,5,21,thurs
2023-09-21 06:30:00,1.6070337078651686,119.60258426966293,20.65170786516854,89.0,10644.63,6,21,thurs
2023-09-21 07:00:00,1.801749598715891,120.22487961476726,20.667158908507222,89.0,10700.014285714287,6,21,thurs
2023-09-21 07:30:00,1.6853033707865166,120.30730337078653,20.643865168539328,89.0,10707.350000000002,7,21,thurs
2023-09-21 08:00:00,1.361637239165329,119.55256821829856,20.65370786516854,89.0,10640.17857142857,7,21,thurs
2023-09-21 08:30:00,1.637325842696629,119.49516853932587,20.665191011235954,89.0,10635.070000000002,8,21,thurs
2023-09-21 09:00:00,1.3251005885500269,118.18294007490637,20.606973069377567,89.57142857142857,10585.5,8,21,thurs
2023-09-21 09:30:00,1.3475684981684983,117.75880952380953,20.511006593406595,90.6,10669.130000000001,9,21,thurs
2023-09-21 10:00:00,1.4004379905808477,114.51004552590268,20.89868037676609,96.14285714285714,10997.364285714286,9,21,thurs
2023-09-21 10:30:00,1.2554796226415095,108.13773396226415,21.10906,103.6,11195.369999999999,10,21,thurs
2023-09-21 11:00:00,2.0560008154205076,105.44667999275183,20.934317311830394,113.42857142857143,11957.514285714287,10,21,thurs
2023-09-21 11:30:00,1.0423529411764705,104.87504201680672,20.871932773109243,119.0,12480.130000000001,11,21,thurs
2023-09-21 12:00:00,1.3123049219687875,105.20054021608644,20.883313325330136,119.0,12518.864285714286,11,21,thurs
2023-09-21 12:30:00,1.0583981792717088,104.96234383753503,20.873332072829132,119.2,12511.280000000002,12,21,thurs
2023-09-21 13:00:00,1.2632617344458446,107.36402131100375,21.23928318434812,120.14285714285714,12901.085714285715,12,21,thurs
2023-09-21 13:30:00,1.2122454158832336,108.33568731185213,21.44401675362913,121.8,13194.840000000002,13,21,thurs
2023-09-21 14:00:00,1.5540313492863382,109.58892408404606,21.412280550196293,122.42857142857143,13417.085714285715,13,21,thurs
2023-09-21 14:30:00,1.4777903655913978,109.39301606758832,21.276633820788533,124.6,13630.12,14,21,thurs
2023-09-21 15:00:00,1.8683866390223263,109.54821452231904,21.337043196831047,123.85714285714286,13563.992857142857,14,21,thurs
2023-09-21 15:30:00,2.2491013443511485,109.3440366883088,21.334978812640024,123.8,13535.0,15,21,thurs
2023-09-21 16:00:00,2.026714726287764,110.1003027499175,21.206437362663824,126.0,13871.77142857143,15,21,thurs
2023-09-21 16:30:00,2.2231964575848644,108.17583567355037,20.8509998902328,131.4,14206.030000000002,16,21,thurs
2023-09-21 17:00:00,2.132212589603276,110.66513996951973,20.808080902838412,132.42857142857142,14655.721428571429,16,21,thurs
2023-09-21 17:30:00,1.9335881016125043,111.22146548555395,20.404337460180663,139.8,15548.709999999997,17,21,thurs
2023-09-21 18:00:00,2.019641297331373,111.40790553479405,20.47769903410428,138.14285714285714,15390.278571428571,17,21,thurs
2023-09-21 18:30:00,2.171398602856845,111.06097591492023,20.53261797518507,138.4,15370.87,18,21,thurs
2023-09-21 19:00:00,1.9084135424579591,111.00320017278104,20.396193827546657,138.14285714285714,15334.485714285713,18,21,thurs
2023-09-21 19:30:00,3.0443884892086333,112.07330935251798,20.445625899280575,139.0,15578.189999999999,19,21,thurs
2023-09-21 20:00:00,2.068111026706585,111.25022267899966,20.395108062618228,138.71428571428572,15432.300000000001,19,21,thurs
2023-09-21 20:30:00,1.5008633093525179,110.99741007194245,20.514517985611512,139.0,15428.64,20,21,thurs
2023-09-21 21:00:00,1.706697949252694,111.97170777228696,20.48791456982666,137.71428571428572,15419.75,20,21,thurs
2023-09-21 21:30:00,1.6351594202898554,111.4908695652174,20.503927536231878,138.0,15385.740000000002,21,21,thurs
2023-09-21 22:00:00,1.7011150655120824,112.03029045956688,20.520124299164287,137.42857142857142,15395.885714285714,21,21,thurs
2023-09-21 22:30:00,1.6139967415676733,111.5183399050618,20.484970809280732,136.4,15211.530000000002,22,21,thurs
2023-09-21 23:00:00,1.431588849735716,108.29497276257597,20.593070907194996,125.0,13570.914285714287,22,21,thurs
2023-09-21 23:30:00,1.5435862068965513,105.48827586206896,20.656499999999998,116.0,12236.64,23,21,thurs
2023-09-22 00:00:00,1.50239940117862,105.15945366961388,20.850782401150877,113.0,11883.985714285716,23,21,thurs
2023-09-22 00:30:00,2.1259818181818178,104.96409090909091,21.05421818181818,110.0,11546.05,0,22,fri
2023-09-22 01:00:00,1.1531818181818185,104.61616883116884,21.056792207792206,110.0,11507.778571428571,0,22,fri
2023-09-22 01:30:00,1.3194363636363637,104.75509090909091,21.066145454545456,110.0,11523.060000000001,1,22,fri
2023-09-22 02:00:00,0.9190029986624672,103.467633573514,21.689097251585626,96.57142857142857,9999.371428571429,1,22,fri
2023-09-22 02:30:00,0.7939786153434911,101.46742715851376,22.13796284415932,86.6,8786.93,2,22,fri
2023-09-22 03:00:00,1.0854439361951678,99.01805066854328,21.703906873094066,85.28571428571429,8447.478571428572,2,22,fri
2023-09-22 03:30:00,1.3595238095238096,97.74071428571429,21.36978571428572,84.0,8210.22,3,22,fri
2023-09-22 04:00:00,1.0918158529234478,97.73024412296563,21.26863794885043,81.14285714285714,7927.385714285714,3,22,fri
2023-09-22 04:30:00,1.0931392405063292,98.79443037974684,21.18949367088608,79.0,7804.759999999999,4,22,fri
2023-09-22 05:00:00,1.3296772847405758,99.35628738350258,21.27903023137201,78.42857142857143,7792.064285714286,4,22,fri
2023-09-22 05:30:00,1.453102564102564,99.78833333333333,21.34166666666667,78.0,7783.49,5,22,fri
2023-09-22 06:00:00,0.8953663003663005,100.00439560439561,21.344706959706965,78.0,7800.342857142858,5,22,fri
2023-09-22 06:30:00,1.0078461538461538,99.83320512820512,21.34994871794872,78.0,7786.99,6,22,fri
2023-09-22 07:00:00,0.8206410256410256,100.04386446886447,21.344523809523814,78.0,7803.421428571428,6,22,fri
2023-09-22 07:30:00,1.2635384615384617,100.83205128205128,21.3234358974359,78.0,7864.9,7,22,fri
2023-09-22 08:00:00,1.7363003663003664,100.93653846153846,21.324981684981683,78.0,7873.05,7,22,fri
2023-09-22 08:30:00,2.3884358974358975,101.02064102564103,21.364641025641028,78.0,7879.610000000001,8,22,fri
2023-09-22 09:00:00,1.4705787545787545,99.32811126373626,21.264761446886446,79.14285714285714,7860.114285714286,8,22,fri
2023-09-22 09:30:00,1.54595,98.5645,21.181800000000003,80.0,7885.160000000001,9,22,fri
2023-09-22 10:00:00,1.3739821428571428,96.19133928571429,21.0172006302521,82.85714285714286,7965.85,9,22,fri
2023-09-22 10:30:00,1.261364705882353,94.40529411764706,20.87992941176471,85.0,8024.449999999999,10,22,fri
2023-09-22 11:00:00,1.331174682639013,97.71759699624532,20.373543536563567,90.14285714285714,8822.114285714286,10,22,fri
