host,_time,CPU_95th_Perc
020ie1gva9.example.com,1900-01-01 00:00:00,0.638
020ie1gva9.example.com,1900-01-01 01:00:00,1.098
020ie1gva9.example.com,1900-01-01 02:00:00,0.43000000000000005
020ie1gva9.example.com,1900-01-01 03:00:00,1.05
020ie1gva9.example.com,1900-01-01 04:00:00,0.9179999999999999
020ie1gva9.example.com,1900-01-01 05:00:00,1.3275000000000001
020ie1gva9.example.com,1900-01-01 06:00:00,1.175
020ie1gva9.example.com,1900-01-01 07:00:00,0.5744444444444444
020ie1gva9.example.com,1900-01-01 08:00:00,0.5875
020ie1gva9.example.com,1900-01-01 09:00:00,5.16090909090909
020ie1gva9.example.com,1900-01-01 10:00:00,0.6627272727272727
020ie1gva9.example.com,1900-01-01 11:00:00,0.6354545454545455
020ie1gva9.example.com,1900-01-01 12:00:00,0.8692857142857143
020ie1gva9.example.com,1900-01-01 13:00:00,0.7376923076923076
020ie1gva9.example.com,1900-01-01 14:00:00,4.088666666666667
020ie1gva9.example.com,1900-01-01 15:00:00,0.6136363636363636
020ie1gva9.example.com,1900-01-01 16:00:00,4.388571428571429
020ie1gva9.example.com,1900-01-01 17:00:00,3.9246666666666665
020ie1gva9.example.com,1900-01-01 18:00:00,0.5215384615384615
020ie1gva9.example.com,1900-01-01 19:00:00,0.9266666666666666
020ie1gva9.example.com,1900-01-01 20:00:00,0.6116666666666667
020ie1gva9.example.com,1900-01-01 21:00:00,0.9333333333333332
020ie1gva9.example.com,1900-01-01 22:00:00,0.6066666666666666
020ie1gva9.example.com,1900-01-01 23:00:00,0.8240000000000001
0a1a9r17f6.example.com,1900-01-01 03:00:00,26.276666666666667
0a1a9r17f6.example.com,1900-01-01 04:00:00,9.546666666666667
0a1a9r17f6.example.com,1900-01-01 05:00:00,2.018333333333333
0a1a9r17f6.example.com,1900-01-01 06:00:00,1.9985714285714284
0a1a9r17f6.example.com,1900-01-01 07:00:00,1.05
0a1a9r17f6.example.com,1900-01-01 08:00:00,1.5583333333333333
0a1a9r17f6.example.com,1900-01-01 09:00:00,1.7583333333333335
0a1a9r17f6.example.com,1900-01-01 10:00:00,1.397142857142857
0a1a9r17f6.example.com,1900-01-01 11:00:00,1.6500000000000001
0a1a9r17f6.example.com,1900-01-01 12:00:00,3.205
0a1a9r17f6.example.com,1900-01-01 13:00:00,6.677777777777778
0a1a9r17f6.example.com,1900-01-01 14:00:00,1.1525
0a1a9r17f6.example.com,1900-01-01 15:00:00,1.685
0a1a9r17f6.example.com,1900-01-01 16:00:00,0.76
0a1a9r17f6.example.com,1900-01-01 17:00:00,1.379
0a1a9r17f6.example.com,1900-01-01 18:00:00,1.2155555555555557
0a1a9r17f6.example.com,1900-01-01 19:00:00,1.6744444444444444
0ot491ub6o.example.com,1900-01-01 00:00:00,0.8652459016393442
0ot491ub6o.example.com,1900-01-01 01:00:00,0.7584905660377359
0ot491ub6o.example.com,1900-01-01 02:00:00,0.7445238095238095
0ot491ub6o.example.com,1900-01-01 03:00:00,0.8247368421052631
0ot491ub6o.example.com,1900-01-01 04:00:00,0.8241666666666667
0ot491ub6o.example.com,1900-01-01 05:00:00,0.9193939393939394
0ot491ub6o.example.com,1900-01-01 06:00:00,0.8697058823529412
0ot491ub6o.example.com,1900-01-01 07:00:00,0.8918181818181818
0ot491ub6o.example.com,1900-01-01 08:00:00,0.896388888888889
0ot491ub6o.example.com,1900-01-01 09:00:00,0.9145945945945947
0ot491ub6o.example.com,1900-01-01 10:00:00,0.8253333333333334
0ot491ub6o.example.com,1900-01-01 11:00:00,0.7833870967741936
0ot491ub6o.example.com,1900-01-01 12:00:00,0.915873015873016
0ot491ub6o.example.com,1900-01-01 13:00:00,0.846875
0ot491ub6o.example.com,1900-01-01 14:00:00,0.815625
0ot491ub6o.example.com,1900-01-01 15:00:00,0.8273529411764705
0ot491ub6o.example.com,1900-01-01 16:00:00,0.8827027027027026
0ot491ub6o.example.com,1900-01-01 17:00:00,0.8204
0ot491ub6o.example.com,1900-01-01 18:00:00,0.8422222222222222
0ot491ub6o.example.com,1900-01-01 19:00:00,0.85
0ot491ub6o.example.com,1900-01-01 20:00:00,0.7779069767441861
0ot491ub6o.example.com,1900-01-01 21:00:00,0.7061728395061728
0ot491ub6o.example.com,1900-01-01 22:00:00,0.7106250000000001
0ot491ub6o.example.com,1900-01-01 23:00:00,0.767741935483871
0tjy50o2hn.example.com,1900-01-01 00:00:00,0.5459999999999999
0tjy50o2hn.example.com,1900-01-01 01:00:00,0.2789473684210526
0tjy50o2hn.example.com,1900-01-01 02:00:00,2.8468421052631583
0tjy50o2hn.example.com,1900-01-01 03:00:00,0.3488888888888889
0tjy50o2hn.example.com,1900-01-01 04:00:00,1.9469230769230768
0tjy50o2hn.example.com,1900-01-01 05:00:00,5.756666666666667
0tjy50o2hn.example.com,1900-01-01 06:00:00,0.2658333333333333
0tjy50o2hn.example.com,1900-01-01 07:00:00,3.5869230769230773
0tjy50o2hn.example.com,1900-01-01 08:00:00,0.41733333333333333
0tjy50o2hn.example.com,1900-01-01 09:00:00,0.68
0tjy50o2hn.example.com,1900-01-01 10:00:00,0.5587500000000001
0tjy50o2hn.example.com,1900-01-01 11:00:00,1.4333333333333331
0tjy50o2hn.example.com,1900-01-01 12:00:00,0.377
0tjy50o2hn.example.com,1900-01-01 13:00:00,2.0326666666666666
0tjy50o2hn.example.com,1900-01-01 14:00:00,2.316
0tjy50o2hn.example.com,1900-01-01 15:00:00,3.6145454545454543
0tjy50o2hn.example.com,1900-01-01 16:00:00,1.6728571428571426
0tjy50o2hn.example.com,1900-01-01 17:00:00,0.4791666666666667
0tjy50o2hn.example.com,1900-01-01 18:00:00,0.35157894736842105
0tjy50o2hn.example.com,1900-01-01 19:00:00,0.16999999999999998
0tjy50o2hn.example.com,1900-01-01 20:00:00,0.23666666666666666
0tjy50o2hn.example.com,1900-01-01 21:00:00,5.293636363636364
0tjy50o2hn.example.com,1900-01-01 22:00:00,0.6688888888888889
0tjy50o2hn.example.com,1900-01-01 23:00:00,6.250769230769231
11913b5lh4.example.com,1900-01-01 00:00:00,5.591428571428572
11913b5lh4.example.com,1900-01-01 01:00:00,3.5921052631578947
11913b5lh4.example.com,1900-01-01 02:00:00,2.35
11913b5lh4.example.com,1900-01-01 03:00:00,1.3864705882352941
11913b5lh4.example.com,1900-01-01 04:00:00,2.913333333333333
11913b5lh4.example.com,1900-01-01 05:00:00,4.9719999999999995
11913b5lh4.example.com,1900-01-01 06:00:00,0.3333333333333333
11913b5lh4.example.com,1900-01-01 07:00:00,1.9849999999999999
11913b5lh4.example.com,1900-01-01 08:00:00,0.619375
11913b5lh4.example.com,1900-01-01 09:00:00,0.4641176470588236
11913b5lh4.example.com,1900-01-01 10:00:00,3.1989473684210523
11913b5lh4.example.com,1900-01-01 11:00:00,1.4574193548387098
11913b5lh4.example.com,1900-01-01 12:00:00,1.6796
11913b5lh4.example.com,1900-01-01 13:00:00,4.218
11913b5lh4.example.com,1900-01-01 14:00:00,2.03
11913b5lh4.example.com,1900-01-01 15:00:00,2.2053125
11913b5lh4.example.com,1900-01-01 16:00:00,4.665666666666667
11913b5lh4.example.com,1900-01-01 17:00:00,5.586176470588235
11913b5lh4.example.com,1900-01-01 18:00:00,0.33840000000000003
11913b5lh4.example.com,1900-01-01 19:00:00,0.3410526315789474
11913b5lh4.example.com,1900-01-01 20:00:00,3.5789999999999997
11913b5lh4.example.com,1900-01-01 21:00:00,9.596428571428572
11913b5lh4.example.com,1900-01-01 22:00:00,3.5415384615384613
11913b5lh4.example.com,1900-01-01 23:00:00,3.9694117647058826
153lt8728s.example.com,1900-01-01 00:00:00,46.75983606557377
153lt8728s.example.com,1900-01-01 01:00:00,45.1
153lt8728s.example.com,1900-01-01 02:00:00,46.58880952380952
153lt8728s.example.com,1900-01-01 03:00:00,48.69756756756757
153lt8728s.example.com,1900-01-01 04:00:00,45.15166666666667
153lt8728s.example.com,1900-01-01 05:00:00,47.0114705882353
153lt8728s.example.com,1900-01-01 06:00:00,51.157878787878786
153lt8728s.example.com,1900-01-01 07:00:00,51.00545454545455
153lt8728s.example.com,1900-01-01 08:00:00,51.96675675675676
153lt8728s.example.com,1900-01-01 09:00:00,51.41888888888889
153lt8728s.example.com,1900-01-01 10:00:00,51.53955555555556
153lt8728s.example.com,1900-01-01 11:00:00,48.32
153lt8728s.example.com,1900-01-01 12:00:00,50.95903225806452
153lt8728s.example.com,1900-01-01 13:00:00,56.92015625
153lt8728s.example.com,1900-01-01 14:00:00,56.46
153lt8728s.example.com,1900-01-01 15:00:00,52.71842857142857
153lt8728s.example.com,1900-01-01 16:00:00,56.462739726027394
153lt8728s.example.com,1900-01-01 17:00:00,57.23554054054055
153lt8728s.example.com,1900-01-01 18:00:00,55.449876543209875
153lt8728s.example.com,1900-01-01 19:00:00,57.08769230769231
153lt8728s.example.com,1900-01-01 20:00:00,54.8393023255814
153lt8728s.example.com,1900-01-01 21:00:00,49.15548780487805
153lt8728s.example.com,1900-01-01 22:00:00,50.263625000000005
153lt8728s.example.com,1900-01-01 23:00:00,49.83573770491803
17s00f3p1p.example.com,1900-01-01 00:00:00,0.34
17s00f3p1p.example.com,1900-01-01 01:00:00,0.35130434782608694
17s00f3p1p.example.com,1900-01-01 02:00:00,0.7447619047619047
