host,_time,CPU_95th_Perc
544i565h38.example.com,00:00:00,0.9321640810304452
60akv51096.example.com,00:00:00,1.091923300517313
zlc9q3dcp7.example.com,00:00:00,0.4382549309311553
81g4g1hv0z.example.com,00:00:00,0.636576829071551
j46j4n1xml.example.com,00:00:00,0.009950330853168083
i4z2k5s585.example.com,00:00:00,0.712949807856125
97ekboq789.example.com,00:00:00,0.06765864847381481
f9331yazk8.example.com,00:00:00,1.095273387402595
b2g1e47781.example.com,00:00:00,0.412109650826833
75344p5z10.example.com,00:00:00,1.252762968495368
4p9xf6q09j.example.com,00:00:00,0.07696104113612832
68wa53c1nt.example.com,00:00:00,0.6931471805599453
pb19q598sp.example.com,00:00:00,1.5260563034950492
d84433utw1.example.com,00:00:00,0.262364264467491
5azmx09198.example.com,00:00:00,0.4054651081081644
8vs4mo3oua.example.com,00:00:00,0.019802627296179712
74582f16q2.example.com,00:00:00,0.22314355131420976
42nyi92dps.example.com,00:00:00,0.05826890812397577
3r944jyjcy.example.com,00:00:00,0.5653138090500605
kp27n9w921.example.com,00:00:00,0.05826890812397577
153lt8728s.example.com,00:00:00,3.4114776910697118
5j4leg39i6.example.com,00:00:00,0.412109650826833
uzn0t6y9fi.example.com,00:00:00,0.5653138090500605
0ot491ub6o.example.com,00:00:00,0.412109650826833
o9q2fe230w.example.com,00:00:00,0.5423242908253617
6627ch84u1.example.com,00:00:00,0.636576829071551
491170l4j9.example.com,00:00:00,0.5306282510621704
544i565h38.example.com,00:05:00,1.3862943611198906
60akv51096.example.com,00:05:00,1.9286186519452522
zlc9q3dcp7.example.com,00:05:00,0.6981347220709844
81g4g1hv0z.example.com,00:05:00,0.5596157879354227
j46j4n1xml.example.com,00:05:00,0.22314355131420976
i4z2k5s585.example.com,00:05:00,1.1052568313867783
97ekboq789.example.com,00:05:00,0.6931471805599453
f9331yazk8.example.com,00:05:00,0.6931471805599453
b2g1e47781.example.com,00:05:00,0.48858001481867097
75344p5z10.example.com,00:05:00,1.095273387402595
4p9xf6q09j.example.com,00:05:00,0.0295588022415444
68wa53c1nt.example.com,00:05:00,0.12221763272424921
pb19q598sp.example.com,00:05:00,1.6714733033535532
d84433utw1.example.com,00:05:00,0.5068176023684519
5azmx09198.example.com,00:05:00,3.955848484968176
8vs4mo3oua.example.com,00:05:00,0.22314355131420976
74582f16q2.example.com,00:05:00,0.27002713721306015
42nyi92dps.example.com,00:05:00,0.11332868530700317
3r944jyjcy.example.com,00:05:00,0.3646431135879093
kp27n9w921.example.com,00:05:00,2.6616571615324998
153lt8728s.example.com,00:05:00,3.457892725338701
5j4leg39i6.example.com,00:05:00,0.5596157879354227
uzn0t6y9fi.example.com,00:05:00,0.44468582126144574
0ot491ub6o.example.com,00:05:00,0.3646431135879093
o9q2fe230w.example.com,00:05:00,0.8919980393051105
6627ch84u1.example.com,00:05:00,0.5247285289349821
491170l4j9.example.com,00:05:00,0.5933268452777344
544i565h38.example.com,00:10:00,0.9516578757114464
60akv51096.example.com,00:10:00,0.6931471805599453
zlc9q3dcp7.example.com,00:10:00,0.5709795465857378
81g4g1hv0z.example.com,00:10:00,0.6780335427498971
j46j4n1xml.example.com,00:10:00,0.3435897043900769
i4z2k5s585.example.com,00:10:00,0.4252677354043441
97ekboq789.example.com,00:10:00,0.0295588022415444
f9331yazk8.example.com,00:10:00,0.4510756193602166
b2g1e47781.example.com,00:10:00,0.5653138090500605
75344p5z10.example.com,00:10:00,0.9282193027394289
68wa53c1nt.example.com,00:10:00,0.23111172096338664
pb19q598sp.example.com,00:10:00,0.0295588022415444
d84433utw1.example.com,00:10:00,0.17395330712343804
5azmx09198.example.com,00:10:00,0.048790164169432
74582f16q2.example.com,00:10:00,0.22314355131420976
42nyi92dps.example.com,00:10:00,1.220829921392359
3r944jyjcy.example.com,00:10:00,0.4510756193602166
153lt8728s.example.com,00:10:00,3.435276695315018
5j4leg39i6.example.com,00:10:00,0.412109650826833
uzn0t6y9fi.example.com,00:10:00,0.4510756193602166
0ot491ub6o.example.com,00:10:00,0.23111172096338664
o9q2fe230w.example.com,00:10:00,0.49469624183610705
6627ch84u1.example.com,00:10:00,0.5822156198526637
491170l4j9.example.com,00:10:00,0.598836501088704
544i565h38.example.com,00:15:00,0.44468582126144574
60akv51096.example.com,00:15:00,0.6931471805599453
zlc9q3dcp7.example.com,00:15:00,0.708035793053696
81g4g1hv0z.example.com,00:15:00,0.7561219797213337
